sep=;
Selected;Portfolio;Instrument;Trade Number;Family;Group;Type;Currency;Field;Systematic;Issue 1st;Issue 2nd;Issue 3rd;Issue 4th;Issue 5th;Issue 6th;Issue 7th;Issue 8th;Issue 9th;Issue 10th;Issue;Comment
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67228920;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67228920;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67228920;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67228920;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67228920;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67228920;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67228920;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67387216;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67387216;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67387216;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67387216;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67387216;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67387208;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67387208;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67387208;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67387208;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67387208;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67387216;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67387216;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67387216;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67387216;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67387216;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD NH;CN1 7DREPO 3M N;67770096;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD NH;CN1 7DREPO 3M N;67770096;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD NH;CN1 7DREPO 3M N;67770096;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD NH;CN1 7DREPO 3M N;67770096;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD NH;CN1 7DREPO 3M N;67770096;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67387216;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67387216;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67387216;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67387216;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67387216;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH FXD JF;CN1 7DREPO 3M N;67770096;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH FXD JF;CN1 7DREPO 3M N;67770096;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH FXD JF;CN1 7DREPO 3M N;67770096;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH FXD JF;CN1 7DREPO 3M N;67770096;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH FXD JF;CN1 7DREPO 3M N;67770096;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876416;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876416;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876416;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876416;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876416;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876656;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876656;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876656;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876656;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876656;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876380;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876380;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876380;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876380;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876380;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;66876532;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;66876532;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;66876532;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;66876532;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;66876532;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876372;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876372;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876372;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876372;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876372;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67026156;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67026156;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67026156;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67026156;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67026156;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH FXD JM;CN1 7DREPO 3M N;67228912;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH FXD JM;CN1 7DREPO 3M N;67228912;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH FXD JM;CN1 7DREPO 3M N;67228912;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH FXD JM;CN1 7DREPO 3M N;67228912;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH FXD JM;CN1 7DREPO 3M N;67228912;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67228912;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67228912;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67228912;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67228912;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67228912;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;66876492;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;66876492;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;66876492;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;66876492;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;66876492;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;67770088;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;67770088;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;67770088;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;67770088;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;67770088;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD NH;CN1 7DREPO 3M N;64541112;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD NH;CN1 7DREPO 3M N;64541112;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876408;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876408;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876408;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876408;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876408;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876440;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876440;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876440;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876440;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66876440;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD NH;CN1 7DREPO 3M N;67458128;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD NH;CN1 7DREPO 3M N;67458128;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD NH;CN1 7DREPO 3M N;67458128;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD NH;CN1 7DREPO 3M N;67458128;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD NH;CN1 7DREPO 3M N;67458128;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67063684;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67063684;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67063684;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67063684;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67063684;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67458120;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67458120;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67458120;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67458120;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67458120;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67458120;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67458120;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67458120;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67458120;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67458120;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;67689760;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;67689760;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;67689760;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;67689760;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;67689760;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67263728;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67263728;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67263728;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67263728;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67263728;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67689760;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67689760;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67689760;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67689760;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67689760;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67263736;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67263736;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67263736;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67263736;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67263736;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH FXD JM;CN1 7DREPO 3M N;66876560;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH FXD JM;CN1 7DREPO 3M N;66876560;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH FXD JM;CN1 7DREPO 3M N;66876560;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH FXD JM;CN1 7DREPO 3M N;66876560;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH FXD JM;CN1 7DREPO 3M N;66876560;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67263728;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67263728;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67263728;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67263728;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67263728;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;67263728;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;67263728;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;67263728;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;67263728;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;67263728;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67228920;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67228920;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67228920;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67228920;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67228920;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;67026176;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;67026176;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;67026176;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;67026176;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD KT;CN1 7DREPO 3M N;67026176;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67689768;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67689768;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67689768;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67689768;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;67689768;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH FXD JM;CN1 7DREPO 3M N;66989424;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH FXD JM;CN1 7DREPO 3M N;66989424;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH FXD JM;CN1 7DREPO 3M N;66989424;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH FXD JM;CN1 7DREPO 3M N;66989424;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH FXD JM;CN1 7DREPO 3M N;66989424;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66989420;IRD;IRS;5spaces;CN1;TRN_STATUS;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66989420;IRD;IRS;5spaces;CN1;M_PL_FE2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66989420;IRD;IRS;5spaces;CN1;M_PL_FEFI2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66989420;IRD;IRS;5spaces;CN1;M_PL_FMVCL2;N
 ;DCNSH IRD BL;CN1 7DREPO 3M N;66989420;IRD;IRS;5spaces;CN1;M_PL_NFMVCL2;N
